ORIGIN,DEST,ORIGIN_DEGREE,DEST_DEGREE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DEP_DELAY,DEP_TIME_NIGHT,DEP_TIME_TWILIGHT,DEP_TIME_MORNING,DEP_TIME_NOON,DEP_TIME_AFTERNOON,DEP_TIME_EVENING,CARRIER_AA,CARRIER_AS,CARRIER_B6,CARRIER_DL,CARRIER_EV,CARRIER_F9,CARRIER_HA,CARRIER_NK,CARRIER_OO,CARRIER_UA,CARRIER_VX,CARRIER_WN,MEDIAN_ARR_DELAY,MEAN_ARR_DELAY,Q1_ARR_DELAY,Q3_ARR_DELAY,Q0_ARR_DELAY,Q95_ARR_DELAY,MEDIAN_CARRIER_DELAY,MEAN_CARRIER_DELAY,Q1_CARRIER_DELAY,Q3_CARRIER_DELAY,Q0_CARRIER_DELAY,Q95_CARRIER_DELAY,MEDIAN_WEATHER_DELAY,MEAN_WEATHER_DELAY,Q1_WEATHER_DELAY,Q3_WEATHER_DELAY,Q0_WEATHER_DELAY,Q95_WEATHER_DELAY,MEDIAN_NAS_DELAY,MEAN_NAS_DELAY,Q1_NAS_DELAY,Q3_NAS_DELAY,Q0_NAS_DELAY,Q95_NAS_DELAY,MEDIAN_SECURITY_DELAY,MEAN_SECURITY_DELAY,Q1_SECURITY_DELAY,Q3_SECURITY_DELAY,Q0_SECURITY_DELAY,Q95_SECURITY_DELAY,MEDIAN_LATE_AIRCRAFT_DELAY,MEAN_LATE_AIRCRAFT_DELAY,Q1_LATE_AIRCRAFT_DELAY,Q3_LATE_AIRCRAFT_DELAY,Q0_LATE_AIRCRAFT_DELAY,Q95_LATE_AIRCRAFT_DELAY,MEDIAN_DEP_DELAY,MEAN_DEP_DELAY,Q1_DEP_DELAY,Q3_DEP_DELAY,Q0_DEP_DELAY,Q95_DEP_DELAY
BWI,BNA,79861,42788,0.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5.5,-1.625,-9.25,-1.75,-15.2,24.34999999999998,0.0,0.375,0.0,0.0,0.0,1.9499999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,0.0,0.0,0.0,22.749999999999982,-0.5,6.125,-2.75,4.25,-5.0,35.69999999999998
MSP,PSC,106716,2861,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-19.0,-18.2,-21.0,-16.0,-22.6,-12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.8,-5.0,-1.0,-5.800000000000001,6.999999999999998
PHL,DFW,45880,67470,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.0,-5.571428571428571,-11.5,-2.5,-17.4,7.099999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.142857142857143,-3.5,8.0,-4.0,12.099999999999998
DFW,HOU,67470,46467,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,-3.5,-7.75,0.75,-11.149999999999999,4.1499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-0.5,6.5,-3.3,9.3
STL,DEN,43005,168003,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-17.0,-12.0,-18.0,-12.0,-21.799999999999997,8.399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3333333333333333,-6.0,2.0,-7.2,14.599999999999994
ATL,MGM,322097,1620,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-3.0,-3.0,-10.0,0.0,-12.7,10.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,0.0,10.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.5714285714285716,-5.0,-1.5,-6.3999999999999995,-1.0
PHL,LAS,45880,120446,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,2.25,-20.75,18.25,-23.65,36.94999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,18.25,0.0,36.94999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.625,-3.5,0.25,-5.0,14.649999999999988
ATL,PIA,322097,2028,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6.0,-5.333333333333333,-6.5,-4.5,-6.9,-3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-6.0,-8.0,-5.0,-8.0,-2.6000000000000005
DTW,ABE,98159,2063,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-8.0,-5.0,-8.0,6.0,-18.400000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.6,-3.0,-1.0,-4.6,2.1999999999999993
MDW,PHL,79129,45880,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8.5,-7.75,-15.0,-1.25,-15.0,0.5499999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,-3.5,5.5,-4.7,9.099999999999998
AUS,JFK,33402,58709,0.0,0.0,0.0,0.0,0.0,-5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-9.5,-9.333333333333334,-13.0,-6.0,-18.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.3333333333333333,-4.5,-1.25,-5.75,14.0
LAX,MDW,152781,79129,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.5,-2.5,-8.25,2.25,-8.85,5.249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,2.75,-4.25,4.5,-4.85,17.699999999999996
SLC,MCO,88398,89682,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-5.0,-8.0,0.5,-14.4,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,3.0,-5.4,5.3999999999999995
SAT,IAH,22709,99268,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-15.0,-15.25,-16.75,-13.5,-18.549999999999997,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-4.0,-4.75,-2.75,-6.550000000000001,-2.1500000000000004
BNA,DCA,42788,51878,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.0,22.75,7.5,41.25,-5.699999999999999,46.65,0.0,0.5,0.0,0.5,0.0,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,4.75,0.0,16.14999999999999,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.5,0.0,31.0,0.0,35.8,18.5,18.5,5.5,31.5,-0.4999999999999998,37.49999999999999
ATL,SJC,322097,32808,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0,6.0,-7.0,15.5,-11.8,28.699999999999996,0.0,10.666666666666666,0.0,16.0,0.0,28.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-2.0,17.5,-4.4,30.7
DCA,LGA,51878,57313,0.0,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5.0,5.857142857142857,-8.75,18.5,-17.05,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,9.0,0.0,30.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4285714285714284,0.0,0.0,0.0,22.199999999999996,-2.5,6.285714285714286,-6.75,14.0,-7.0,38.55
BTR,ATL,5697,322097,0.0,0.0,0.0,0.0,0.0,16.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,-0.5,-9.75,7.0,-16.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,0.0,16.5,-2.5,6.0,-5.0,12.0,-5.0,30.25
ABQ,MCI,15237,34569,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,17.333333333333332,-5.0,33.5,-13.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,0.0,31.0,0.0,55.8,2.0,20.333333333333332,-2.0,33.5,-5.2,58.699999999999996
ATL,FWA,322097,3437,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-7.5,-3.5,-10.75,-0.25,-14.95,13.549999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,4.25,0.0,14.449999999999994,-2.5,2.25,-3.0,2.75,-3.0,14.149999999999993
MDT,DTW,2099,98159,0.0,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-11.5,-11.5,-15.75,-7.25,-19.15,-3.8500000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-3.5,-3.75,-3.25,-3.9499999999999997,-3.05
PSP,SLC,6029,88398,0.0,0.0,0.0,0.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-15.0,-10.0,-18.0,-4.5,-20.400000000000002,3.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-4.666666666666667,-6.5,-3.0,-7.7,-1.4000000000000004
PVD,CLT,9706,74006,0.0,0.0,0.0,0.0,0.0,-5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5,-1.5,-11.25,9.25,-19.049999999999997,14.649999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,13.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-7.25,-4.75,-7.85,-4.15
PHX,OGG,115923,17168,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
SFO,LIH,127129,8556,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-1.0,-4.5,2.5,-7.3,5.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,3.75,5.25,3.1499999999999995,5.85
MCI,DEN,34569,168003,1.0,0.0,2.0,0.0,60.0,61.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-11.0,0.3333333333333333,-12.0,3.0,-19.8,41.79999999999998,0.0,0.1111111111111111,0.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,1.1999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,35.99999999999998,-5.0,4.888888888888889,-5.0,2.0,-8.0,42.19999999999999
BHM,DAL,10543,57648,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-13.5,-13.5,-13.75,-13.25,-13.95,-13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,-2.9999999999999996,-3.0
SLC,PSC,88398,2861,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.5,-2.5,-8.75,3.75,-13.75,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-3.5,-4.25,-2.75,-4.85,-2.1500000000000004
LAX,STL,152781,43005,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0,14.333333333333334,-1.5,28.5,-3.75,36.25,0.0,0.5,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,25.5,0.0,35.5,17.0,17.5,2.0,33.5,-4.5,39.75
PHL,SFO,45880,127129,0.0,0.0,0.0,0.0,0.0,-6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-7.0,2.6,-13.0,0.0,-15.4,39.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.0,0.0,0.0,39.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.6,-5.0,11.0,-5.800000000000001,43.8
SGF,ATL,2092,322097,0.0,0.0,0.0,0.0,0.0,-5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-14.0,-13.0,-14.5,-12.0,-14.9,-10.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.6666666666666667,-4.0,0.0,-4.8,2.3999999999999995
LGB,SEA,8995,99601,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,1.0,-1.7999999999999998,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
JAX,BWI,14089,79861,0.0,0.0,0.0,0.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-18.0,-13.25,-19.25,-12.0,-22.25,2.3999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.75,-4.5,-3.25,-5.699999999999999,-1.450000000000001
LAS,BLI,120446,304,0.0,0.0,0.0,0.0,0.0,-3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
ATL,SRQ,322097,2966,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-7.0,0.6666666666666666,-11.25,-4.25,-15.0,36.5,0.0,8.333333333333334,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,7.0,-2.75,-0.25,-3.0,38.25
ATL,JFK,322097,58709,30.0,0.0,0.0,0.0,0.0,35.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.5,-2.125,-11.0,3.0,-16.849999999999998,23.699999999999992,0.0,3.75,0.0,0.0,0.0,19.499999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,0.0,7.5,-1.2999999999999998,25.899999999999988
SLC,PHL,88398,45880,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.3333333333333333,-5.0,7.0,-9.0,12.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.6666666666666667,-3.0,4.5,-3.8000000000000003,9.7
PSC,SEA,2861,99601,0.0,0.0,0.0,0.0,0.0,-5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.5,15.5,-1.25,32.25,-14.649999999999999,45.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,24.5,12.25,36.75,2.45,46.55,25.0,25.0,10.0,40.0,-2.0,52.0
IAH,MEM,99268,10350,0.0,0.0,0.0,0.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-9.0,-1.6666666666666667,-9.5,2.5,-9.9,11.699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,2.0,-4.5,5.5,-4.9,13.099999999999998
DTW,MDW,98159,79129,0.0,0.0,0.0,0.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,0.8888888888888888,-4.0,5.0,-15.2,19.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,14.399999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-4.0,8.0,-4.6,11.0
ATL,LAS,322097,120446,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-7.0,-0.13333333333333333,-8.5,-1.5,-15.600000000000001,36.99999999999998,0.0,1.2,0.0,0.0,0.0,7.799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.933333333333333,0.0,0.0,0.0,13.199999999999953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,6.399999999999981,2.0,5.4,-3.0,6.0,-5.3,32.499999999999986
FLL,EWR,59958,76557,15.0,0.0,0.0,0.0,2.0,32.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-5.5,5.833333333333333,-7.0,11.75,-8.5,38.0,0.0,2.5,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.5,-1.0,9.666666666666666,-3.5,24.0,-7.0,38.0
BFL,DEN,1813,168003,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5,2.5,-1.25,6.25,-4.25,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-5.0,-3.0,-5.799999999999999,-2.2
LAX,FLL,152781,59958,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,2.888888888888889,-5.0,9.0,-13.0,13.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,0.0,0.0,0.0,9.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.666666666666667,-1.0,15.0,-2.1999999999999997,20.4
MCO,ALB,89682,8187,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15.0,-7.2,-18.0,5.0,-18.8,9.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.6,-4.0,-2.0,-4.8,5.199999999999998
ATL,CHA,322097,3809,0.0,0.0,0.0,0.0,0.0,-4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-8.5,-4.1,-11.75,2.5,-14.100000000000001,11.649999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-1.6,-5.5,-1.0,-7.550000000000001,9.89999999999998
SLC,CPR,88398,1070,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-17.0,-17.0,-17.5,-16.5,-17.9,-16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,-4.5,-5.25,-3.75,-5.85,-3.15
HOU,SAT,46467,22709,0.0,0.0,0.0,0.0,0.0,-6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0,5.6,-10.0,21.0,-17.200000000000003,34.599999999999994,0.0,4.2,0.0,0.0,0.0,16.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,30.39999999999999,-2.0,10.8,-5.0,24.0,-5.800000000000001,39.199999999999996
DTW,PLN,98159,644,17.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0
