ORIGIN,DEST,ORIGIN_DEGREE,DEST_DEGREE,CARRIER_AA,CARRIER_AS,CARRIER_B6,CARRIER_DL,CARRIER_EV,CARRIER_F9,CARRIER_HA,CARRIER_NK,CARRIER_OO,CARRIER_UA,CARRIER_VX,CARRIER_WN,DEP_TIME_NIGHT,DEP_TIME_TWILIGHT,DEP_TIME_MORNING,DEP_TIME_NOON,DEP_TIME_AFTERNOON,DEP_TIME_EVENING
JFK,ABQ,58709,15237,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CLE,LAX,25087,152781,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ATL,HOU,322097,46467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATL,TPA,322097,50072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GRR,DTW,7649,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ATL,BQK,322097,857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LIH,OAK,8556,42979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SEA,LAX,99601,152781,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
DTW,MKE,98159,25784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DTW,MLI,98159,2063,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ATL,DTW,322097,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LIH,SAN,8556,60051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SLC,SNA,88398,30716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
DCA,MSY,51878,33936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IAH,MKE,99268,25784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
MDW,STL,79129,43005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ATL,FNT,322097,3288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IAD,SAN,24848,60051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
DTW,ORD,98159,150532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ANC,ATL,10015,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIA,LGA,17748,57313,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SEA,BWI,99601,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
LAS,DEN,120446,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
ORD,ICT,150532,6143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
STL,RDU,43005,25897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MIA,DFW,17748,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DFW,ORD,67470,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
STL,MSP,43005,106716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
RIC,DFW,10915,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DAL,LGA,57648,57313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
OGG,HNL,17168,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DFW,BWI,67470,79861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ITO,HNL,4881,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MSP,DLH,106716,2001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PHL,ORD,45880,150532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HOU,DAL,46467,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ATL,MDW,322097,79129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LGA,CLT,57313,74006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TPA,ATL,50072,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FAT,SEA,5700,99601,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BWI,DEN,79861,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SFO,LGB,127129,8995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JFK,SFO,58709,127129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MDW,DAL,79129,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DFW,BWI,67470,79861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MSP,LAS,106716,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TRI,ATL,1450,322097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
BWI,DAL,79861,57648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MSP,DCA,106716,51878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IAH,BOS,99268,82073,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SDF,MDW,7932,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
JFK,SEA,58709,99601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SFO,EWR,127129,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LIH,OGG,8556,17168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ATL,MDW,322097,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DCA,MKE,51878,25784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ABQ,JFK,15237,58709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BUF,JFK,14581,58709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MLI,DTW,2063,98159,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
MSP,DAY,106716,5236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
IAH,SAN,99268,60051,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AUS,LAX,33402,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
DTW,SEA,98159,99601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCO,ATL,89682,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SLC,MSP,88398,106716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SNA,PDX,30716,43638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DSM,DTW,6125,98159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLT,MCO,74006,89682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATL,BHM,322097,10543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SAN,PHX,60051,115923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SEA,DEN,99601,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
EWR,MCO,76557,89682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
SJC,ONT,32808,15155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DFW,BTR,67470,5697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SMF,LAX,32727,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MSP,EWR,106716,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
LAX,FAT,152781,5700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SFO,DEN,127129,168003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DTW,BUF,98159,14581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DFW,PHX,67470,115923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DTW,DEN,98159,168003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OAK,DEN,42979,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ATL,LAS,322097,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EWR,MCO,76557,89682,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
KTN,WRG,1110,194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCI,MDW,34569,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
LGA,ATL,57313,322097,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
MSP,PHX,106716,115923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BUR,SFO,20122,127129,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ATL,BTR,322097,5697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PDX,ORD,43638,150532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
DCA,EWR,51878,76557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MDW,DTW,79129,98159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
FLL,MSP,59958,106716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
BOS,EWR,82073,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
LAS,SFO,120446,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
SLC,SFO,88398,127129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BWI,ORD,79861,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
BWI,BUF,79861,14581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MDW,BNA,79129,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MSP,BDL,106716,15212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SAN,PHX,60051,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RDU,BNA,25897,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ATL,RDU,322097,25897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DFW,TYS,67470,5042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ELP,ATL,8551,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MSP,BRD,106716,552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MCI,PHX,34569,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ABQ,BWI,15237,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ATL,CHS,322097,11981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DEN,PHX,168003,115923,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DTW,SLC,98159,88398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GJT,DEN,2217,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CVG,ORD,12692,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TPA,BDL,50072,15212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
OGG,HNL,17168,36100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TYS,IAH,5042,99268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
SAV,ATL,6049,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SEA,LAX,99601,152781,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PHX,BNA,115923,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ABQ,OAK,15237,42979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DFW,DEN,67470,168003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DCA,DTW,51878,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CLT,LAS,74006,120446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LGA,DCA,57313,51878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DEN,RNO,168003,11105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
LGA,FLL,57313,59958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SLC,JFK,88398,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BOS,LGA,82073,57313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD,IAH,150532,99268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
LAN,ORD,1854,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
PHL,MDW,45880,79129,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ISP,PBI,4233,17131,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
MSY,DFW,33936,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SEA,SMF,99601,32727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
ATL,ABE,322097,2063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
MCI,LGA,34569,57313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
FLL,LAS,59958,120446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SAN,SEA,60051,99601,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BOS,MSP,82073,106716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ATL,CID,322097,3493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
LGA,ORD,57313,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MIA,DFW,17748,67470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HPN,MCO,5265,89682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MSY,DEN,33936,168003,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SLC,TUS,88398,10566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ATL,SAV,322097,6049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COS,DEN,5986,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SFO,RDM,127129,1941,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SLC,IAH,88398,99268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BNA,PHX,42788,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ATL,BHM,322097,10543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ILM,ATL,1669,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD,MLI,150532,2063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
BOS,DCA,82073,51878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DCA,ATL,51878,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SAN,LAX,60051,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ATL,MKE,322097,25784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SFO,SMF,127129,32727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
STL,BWI,43005,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ABQ,PHX,15237,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
SJC,LAX,32808,152781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
GRB,DTW,3057,98159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ATL,TYS,322097,5042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LAX,IAH,152781,99268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
CVG,RDU,12692,25897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ATL,PHL,322097,45880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SFO,SAN,127129,60051,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
BTR,ATL,5697,322097,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
PHL,TPA,45880,50072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DAL,AUS,57648,33402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PDX,LAS,43638,120446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LAS,MCI,120446,34569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
SLC,ATL,88398,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BWI,ORF,79861,8246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
OGG,LIH,17168,8556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
MDW,DTW,79129,98159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
HOU,OKC,46467,11634,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
JFK,LAX,58709,152781,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IAH,EWR,99268,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ROC,JFK,5143,58709,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DEN,BWI,168003,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
JAC,SLC,2522,88398,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SLC,LAS,88398,120446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MDW,CLT,79129,74006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PHX,PDX,115923,43638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TTN,MCO,1020,89682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
EWR,PWM,76557,4107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
BHM,MCO,10543,89682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
OAK,BNA,42979,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
EWR,BNA,76557,42788,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TPA,ATL,50072,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TPA,MSY,50072,33936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
SFO,EWR,127129,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
JFK,BOS,58709,82073,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CHA,ATL,3809,322097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SFO,EWR,127129,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
PHL,BOS,45880,82073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JFK,FLL,58709,59958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SLC,JFK,88398,58709,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TUS,PHX,10566,115923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
IAH,TYS,99268,5042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LIT,ORD,6561,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
OAK,PDX,42979,43638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
LAX,HNL,152781,36100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MDW,EWR,79129,76557,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
DTW,RDU,98159,25897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AUS,SFO,33402,127129,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ATL,BWI,322097,79861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SJC,PHX,32808,115923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
EWR,AUS,76557,33402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DEN,BIL,168003,2829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
JFK,BUF,58709,14581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SCE,ORD,426,150532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
ATL,MCO,322097,89682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DTW,IAH,98159,99268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SFO,ORD,127129,150532,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
SAN,SMF,60051,32727,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DFW,EWR,67470,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
JAC,DEN,2522,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
LAS,ATL,120446,322097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LAS,EWR,120446,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
SFO,SAN,127129,60051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MSP,DTW,106716,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BNA,DEN,42788,168003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
PHX,JFK,115923,58709,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LAS,LIT,120446,6561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DTW,BWI,98159,79861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OKC,DEN,11634,168003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
BOS,DTW,82073,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MSY,STL,33936,43005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DEN,HOU,168003,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
PSC,SEA,2861,99601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DTW,APN,98159,406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
EWR,CLE,76557,25087,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
DFW,LAX,67470,152781,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
PIT,LAS,18607,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ATL,GSP,322097,6025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
MDW,LAS,79129,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MCI,DTW,34569,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DFW,LAX,67470,152781,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BWI,LAS,79861,120446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ORD,MSP,150532,106716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
IAH,EWR,99268,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
SJC,SNA,32808,30716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SAN,CLT,60051,74006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATL,MIA,322097,17748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DCA,MCI,51878,34569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
EWR,DAY,76557,5236,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
STL,SFO,43005,127129,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ORD,TYS,150532,5042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
AUS,EWR,33402,76557,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
STL,HOU,43005,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DEN,TUL,168003,8878,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
PHL,MIA,45880,17748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD,TYS,150532,5042,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BOS,HOU,82073,46467,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DEN,BWI,168003,79861,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
LAX,SMF,152781,32727,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ORD,IND,150532,20910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MSP,DCA,106716,51878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SFO,ORD,127129,150532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLT,SFO,74006,127129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JFK,SFO,58709,127129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MSY,HOU,33936,46467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
BNA,MSP,42788,106716,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TUS,LAX,10566,152781,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ATL,GRR,322097,7649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BHM,MCO,10543,89682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TUS,DEN,10566,168003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ATL,IAH,322097,99268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
SFO,LIH,127129,8556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
LGA,DTW,57313,98159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CLT,SEA,74006,99601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TPA,EWR,50072,76557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
